Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP009723,Female,Yes,1,Graduate,No,12693,3028,136.0,,1.0,Urban,Y
LP007060,Female,Yes,,Graduate,No,13014,2294,70.0,180.0,1.0,Urban,Y
LP003168,Male,Yes,2,Not Graduate,No,22124,2749,187.0,360.0,1.0,Urban,Y
LP002873,Female,Yes,1,Graduate,No,10492,111,155.0,360.0,1.0,Rural,N
LP009355,Male,No,1,Graduate,No,25964,599,221.0,300.0,0.0,Rural,Y
LP005340,Male,Yes,3+,Graduate,No,57237,2103,105.0,360.0,1.0,Semiurban,Y
LP006677,Female,Yes,1,Graduate,No,20041,398,148.0,300.0,1.0,Semiurban,Y
LP009264,Female,Yes,0,Graduate,Yes,13551,1128,81.0,360.0,1.0,Urban,Y
LP006344,Female,No,0,Graduate,No,12542,1997,63.0,360.0,1.0,Urban,Y
LP007130,,No,1,Not Graduate,No,1572,821,116.0,300.0,1.0,Urban,Y
LP003392,Female,Yes,0,Graduate,Yes,16733,806,159.0,120.0,1.0,Urban,Y
LP004883,Female,Yes,0,Not Graduate,No,11754,554,102.0,,1.0,Urban,N
LP000664,Male,Yes,0,Not Graduate,,25626,2027,160.0,480.0,1.0,Rural,Y
LP001717,Male,Yes,0,Graduate,No,7612,5913,204.0,300.0,1.0,Semiurban,N
LP009345,Male,Yes,0,Graduate,No,12587,1700,117.0,180.0,1.0,Urban,Y
LP000526,Male,No,0,Graduate,No,6298,434,187.0,480.0,1.0,Semiurban,Y
LP004162,Male,Yes,3+,Not Graduate,No,15614,1832,113.0,360.0,1.0,Urban,Y
LP003652,Male,Yes,0,Graduate,No,15235,1430,,300.0,,Semiurban,Y
LP004578,Male,Yes,2,Graduate,No,41341,1724,137.0,,1.0,Urban,Y
LP007235,Male,No,0,Not Graduate,No,20156,1398,179.0,240.0,,Urban,Y
LP003911,Male,No,3+,Not Graduate,No,30835,171,87.0,,1.0,Semiurban,Y
LP004262,Female,No,0,Graduate,No,14757,1202,215.0,360.0,0.0,Semiurban,Y
LP001474,Male,Yes,3+,Not Graduate,No,6258,1450,177.0,360.0,1.0,Urban,N
LP001345,Female,Yes,0,Graduate,No,9675,168,145.0,360.0,1.0,Semiurban,Y
LP009718,Male,No,0,Graduate,Yes,45778,2540,94.0,180.0,1.0,Urban,Y
LP001247,Male,Yes,3+,Graduate,No,4402,795,212.0,360.0,1.0,Semiurban,Y
LP004359,Male,,1,Graduate,No,12905,1287,171.0,180.0,1.0,Urban,N
LP001195,Male,Yes,,Graduate,No,17012,951,106.0,240.0,1.0,Rural,Y
LP005296,Male,No,0,Graduate,No,9289,1304,131.0,240.0,1.0,Urban,Y
LP001735,Male,Yes,1,Not Graduate,No,20070,6214,107.0,360.0,1.0,Urban,Y
LP002670,Male,Yes,0,Graduate,No,8431,285,183.0,180.0,1.0,Semiurban,Y
LP004918,Male,Yes,2,Graduate,No,20582,1764,103.0,240.0,1.0,Urban,Y
LP000495,Male,Yes,2,Not Graduate,No,7347,1001,198.0,240.0,1.0,Semiurban,N
LP001490,Male,,0,Graduate,No,5099,3740,132.0,180.0,1.0,Rural,Y
LP003510,Male,Yes,0,Graduate,No,3821,921,137.0,480.0,1.0,Rural,Y
LP006614,Male,Yes,1,Graduate,No,21632,2403,144.0,300.0,1.0,Rural,Y
LP003076,Female,Yes,2,Graduate,No,5164,9095,,240.0,1.0,Rural,Y
LP002452,Female,No,1,Not Graduate,No,10162,843,,480.0,1.0,Rural,Y
LP001063,Female,No,0,Graduate,,8195,1779,80.0,360.0,1.0,Urban,N
LP009909,,No,0,Graduate,Yes,17915,305,205.0,300.0,1.0,Rural,Y
LP009222,Male,No,1,Graduate,,9323,578,187.0,360.0,1.0,Semiurban,N
LP003191,Male,No,2,Graduate,No,17677,970,108.0,180.0,1.0,Rural,Y
LP003822,Male,Yes,2,Graduate,No,69789,22,93.0,360.0,1.0,Semiurban,Y
LP000703,Male,Yes,1,Not Graduate,No,9159,1233,,300.0,1.0,Rural,N
LP005829,Male,Yes,0,Graduate,Yes,37269,5514,145.0,480.0,1.0,Urban,Y
LP006166,Male,No,0,Graduate,No,4953,226,214.0,360.0,1.0,Semiurban,Y
LP001519,Male,No,,Graduate,No,11380,1640,90.0,480.0,1.0,Urban,Y
LP000615,Female,Yes,0,Not Graduate,No,12978,4230,214.0,180.0,,Urban,Y
LP003568,Female,Yes,0,Graduate,Yes,13135,7898,191.0,,1.0,Urban,Y
LP005802,Male,Yes,1,Graduate,Yes,8376,763,95.0,180.0,1.0,Urban,N
LP000114,Female,Yes,2,Graduate,No,47769,377,187.0,240.0,1.0,Rural,Y
LP003783,Male,Yes,2,Graduate,No,13004,1593,146.0,180.0,1.0,Semiurban,Y
LP003687,Female,Yes,0,Graduate,No,4977,2054,118.0,300.0,1.0,Rural,N
LP009258,Male,Yes,2,Graduate,No,13033,5635,109.0,360.0,1.0,Rural,Y
LP003365,Female,Yes,,Graduate,No,11650,4681,153.0,480.0,1.0,Rural,N
LP006627,Female,Yes,2,Graduate,No,5631,526,162.0,360.0,1.0,Urban,N
LP009561,Female,Yes,1,Graduate,No,6471,10253,79.0,360.0,1.0,Semiurban,Y
LP009419,Male,Yes,0,Graduate,No,11606,229,181.0,240.0,,Urban,Y
LP001632,Male,No,2,Not Graduate,,25000,1203,178.0,300.0,1.0,Urban,Y
LP000919,Female,Yes,1,Graduate,No,21251,658,168.0,360.0,1.0,Semiurban,Y
LP009839,Female,Yes,2,Graduate,Yes,11655,295,118.0,300.0,1.0,Urban,Y
LP009354,Male,Yes,1,Not Graduate,No,7867,797,160.0,360.0,0.0,Rural,N
LP008076,Male,No,,Graduate,No,5960,584,164.0,360.0,1.0,Urban,Y
LP009505,Male,Yes,1,Graduate,No,3478,1081,196.0,300.0,1.0,Urban,N
LP001524,Male,Yes,0,Graduate,Yes,29510,685,226.0,360.0,1.0,Semiurban,Y
LP008485,Female,Yes,2,Not Graduate,No,16109,477,162.0,300.0,,Semiurban,Y
LP005510,Male,Yes,2,Graduate,No,4689,3201,204.0,360.0,1.0,Rural,Y
LP009164,Male,Yes,1,Graduate,No,5170,320,179.0,180.0,1.0,Urban,Y
LP004667,Male,Yes,1,Graduate,No,3108,343,230.0,360.0,1.0,Semiurban,N
LP000716,Female,Yes,2,Not Graduate,Yes,13397,4236,165.0,360.0,1.0,Semiurban,Y
LP005451,Male,Yes,2,Graduate,Yes,13098,5005,166.0,480.0,1.0,Urban,Y
LP000762,Male,Yes,0,Graduate,No,13381,7013,139.0,300.0,1.0,Urban,Y
LP006231,Male,Yes,2,Not Graduate,No,14544,108,119.0,360.0,1.0,Semiurban,N
LP002178,Female,Yes,0,Graduate,No,12878,2251,218.0,360.0,1.0,Semiurban,Y
LP000039,Female,Yes,2,Graduate,No,8013,3078,239.0,180.0,1.0,Rural,N
LP000010,Female,No,0,Graduate,No,5391,3916,175.0,240.0,,Rural,N
LP005923,Male,Yes,0,Graduate,No,14967,561,29.0,360.0,1.0,Rural,N
LP009437,Female,Yes,1,Not Graduate,No,57854,8019,212.0,180.0,1.0,Semiurban,Y
LP007547,Female,No,0,Graduate,No,21651,2649,70.0,360.0,1.0,Urban,Y
LP001149,Female,No,3+,Graduate,No,18804,2784,157.0,240.0,1.0,Semiurban,Y
LP001687,Female,,,Graduate,No,20771,344,322.0,300.0,1.0,Semiurban,N
LP001084,Female,Yes,3+,Graduate,Yes,7406,549,167.0,240.0,1.0,Urban,N
LP006809,Male,No,0,Not Graduate,No,9707,2733,108.0,300.0,1.0,Semiurban,Y
LP004286,Male,Yes,1,Graduate,No,36915,2052,164.0,480.0,0.0,Rural,Y
LP009615,Female,No,0,Graduate,No,11410,483,206.0,180.0,1.0,Rural,Y
LP003361,Female,Yes,2,Graduate,No,16062,763,,300.0,1.0,Urban,Y
LP002982,Male,,2,Graduate,No,72928,684,237.0,360.0,1.0,Rural,Y
LP009487,Male,No,2,Graduate,No,5513,144,183.0,360.0,0.0,Semiurban,N
LP006621,Male,,2,Graduate,Yes,10247,590,152.0,300.0,1.0,Rural,Y
LP004370,Male,No,1,Not Graduate,No,29060,393,225.0,360.0,1.0,Semiurban,Y
LP007710,Female,Yes,0,Graduate,No,56520,394,,360.0,0.0,Rural,Y
LP002775,,Yes,2,Not Graduate,No,4727,883,195.0,300.0,1.0,Rural,N
LP006574,Female,No,0,Not Graduate,No,14716,686,187.0,360.0,0.0,Semiurban,N
LP009844,Female,,0,Graduate,No,36045,447,147.0,480.0,1.0,Rural,Y
LP005872,Male,Yes,1,Graduate,No,17212,681,264.0,240.0,1.0,Semiurban,Y
LP009601,Male,Yes,0,Graduate,No,35871,1873,146.0,,1.0,Semiurban,Y
LP000390,Female,,0,Not Graduate,No,9123,2649,174.0,300.0,1.0,Semiurban,N
LP005290,Female,No,1,Graduate,No,19198,5386,80.0,180.0,0.0,Urban,Y
LP009096,Female,Yes,0,Graduate,No,21485,2632,187.0,300.0,,Urban,Y
LP004091,Female,No,0,Graduate,No,13776,12453,177.0,240.0,1.0,Rural,Y
LP000506,,Yes,2,Graduate,No,13771,617,116.0,300.0,0.0,Urban,Y
LP002133,Male,Yes,1,Graduate,No,1194,213,107.0,360.0,0.0,Rural,Y
LP003766,Male,Yes,1,Graduate,No,11696,446,180.0,240.0,1.0,Semiurban,Y
LP001443,Female,Yes,2,Graduate,No,5781,552,172.0,360.0,1.0,Urban,N
LP002279,Female,Yes,1,Graduate,No,21898,283,233.0,480.0,1.0,Urban,Y
LP006162,Male,Yes,0,Not Graduate,No,32682,486,158.0,360.0,0.0,Semiurban,Y
LP003740,Male,No,2,Not Graduate,Yes,42318,1720,,360.0,1.0,Rural,Y
LP004571,Male,Yes,0,Not Graduate,No,9591,18,117.0,120.0,1.0,Urban,N
LP009078,Female,Yes,1,Graduate,No,9721,8718,184.0,240.0,1.0,Urban,Y
LP006881,Female,Yes,0,Graduate,No,31250,649,,300.0,1.0,Semiurban,Y
LP004514,,Yes,0,Graduate,Yes,7361,499,115.0,240.0,1.0,Semiurban,Y
LP008027,Female,Yes,,Graduate,No,5158,907,95.0,360.0,0.0,Semiurban,Y
LP001842,Male,Yes,,Graduate,No,18902,1244,275.0,360.0,1.0,Rural,Y
LP007425,Male,Yes,1,Graduate,No,51623,133,233.0,360.0,1.0,Urban,Y
LP004994,Female,Yes,0,Graduate,,9497,817,214.0,360.0,1.0,Rural,Y
LP009484,Female,No,1,Graduate,No,9883,918,40.0,120.0,1.0,Urban,Y
LP007206,Male,Yes,1,Not Graduate,No,39284,1660,,360.0,1.0,Semiurban,Y
LP007421,Male,No,0,Graduate,No,2964,294,65.0,360.0,1.0,Semiurban,N
LP002123,Female,Yes,3+,Graduate,Yes,43524,445,91.0,300.0,1.0,Semiurban,Y
LP001740,Male,Yes,0,Not Graduate,No,19890,565,195.0,300.0,1.0,Semiurban,Y
LP002688,Male,Yes,0,Graduate,Yes,47059,571,196.0,360.0,1.0,Rural,Y
LP000004,,Yes,1,Graduate,No,7018,247,111.0,300.0,1.0,Semiurban,Y
LP003895,Female,Yes,0,Graduate,No,17320,133,121.0,240.0,1.0,Semiurban,Y
LP004629,Female,Yes,3+,Graduate,No,12637,1141,96.0,180.0,0.0,Urban,N
LP009740,Female,Yes,1,Not Graduate,Yes,23033,287,107.0,240.0,1.0,Rural,Y
LP001729,Female,Yes,2,Not Graduate,No,12088,202,136.0,480.0,1.0,Semiurban,N
LP001521,Male,Yes,0,Graduate,No,13666,3155,214.0,180.0,1.0,Semiurban,Y
LP007008,Male,Yes,2,Graduate,No,31886,12377,152.0,180.0,1.0,Semiurban,Y
LP003993,Female,Yes,0,Graduate,,5357,537,95.0,480.0,1.0,Urban,Y
LP008869,Female,Yes,2,Not Graduate,,32773,5313,194.0,300.0,1.0,Semiurban,Y
LP005519,Male,Yes,0,Graduate,Yes,9989,306,167.0,300.0,1.0,Rural,N
LP002598,Male,Yes,2,Graduate,No,30090,6014,121.0,360.0,1.0,Rural,Y
LP007264,Male,,1,Graduate,No,2494,345,217.0,360.0,1.0,Urban,Y
LP000485,Male,Yes,2,Graduate,No,27682,2506,142.0,240.0,1.0,Rural,Y
LP009521,,No,1,Not Graduate,No,11706,1772,202.0,240.0,1.0,Urban,N
LP004254,Male,No,3+,Graduate,No,79999,11241,189.0,360.0,1.0,Rural,Y
LP002638,Female,No,0,Graduate,No,7892,428,186.0,360.0,1.0,Urban,N
LP002333,,No,1,Graduate,No,41399,1207,141.0,300.0,0.0,Semiurban,Y
LP003495,Female,No,3+,Graduate,No,6492,1031,148.0,,1.0,Semiurban,N
LP007535,Female,No,2,Graduate,Yes,15667,1224,90.0,360.0,1.0,Semiurban,Y
LP003990,Female,Yes,0,Not Graduate,No,5896,3548,,480.0,1.0,Semiurban,N
LP001589,Male,No,1,Graduate,No,11910,529,193.0,240.0,,Semiurban,Y
LP007072,Male,Yes,1,Graduate,No,11413,444,220.0,480.0,0.0,Urban,Y
LP004011,Male,No,,Graduate,No,17102,210,152.0,300.0,1.0,Rural,Y
LP003750,Female,Yes,1,Graduate,No,4472,489,128.0,300.0,1.0,Semiurban,N
LP004226,Female,Yes,0,Graduate,No,3178,1751,143.0,360.0,1.0,Rural,N
LP006312,Male,No,1,Graduate,No,19719,1794,122.0,180.0,0.0,Urban,Y
LP007679,Male,,0,Graduate,No,9104,971,173.0,180.0,1.0,Semiurban,Y
LP009520,Male,Yes,1,Not Graduate,No,8768,716,197.0,,1.0,Rural,N
LP009396,Male,Yes,1,Graduate,No,2931,479,202.0,360.0,0.0,Urban,N
LP007475,Male,Yes,0,Graduate,No,13998,120,142.0,180.0,1.0,Rural,Y
LP002103,Male,No,0,Graduate,No,25326,4134,141.0,,1.0,Urban,Y
LP000274,Female,Yes,3+,Not Graduate,No,14476,592,135.0,360.0,1.0,Urban,Y
LP008313,Male,Yes,1,Not Graduate,Yes,8321,243,143.0,120.0,1.0,Urban,N
LP009674,Male,Yes,2,Graduate,No,15776,722,138.0,180.0,1.0,Urban,Y
LP004487,Male,Yes,0,Graduate,No,13704,5699,253.0,360.0,1.0,Urban,Y
LP001364,Female,Yes,0,Not Graduate,No,75332,570,196.0,360.0,1.0,Rural,N
LP005223,Male,No,0,Not Graduate,No,23387,162,237.0,360.0,0.0,Urban,Y
LP007670,Male,Yes,0,Graduate,No,4116,3080,175.0,360.0,1.0,Rural,Y
LP003770,Male,Yes,0,Graduate,No,29582,1038,174.0,300.0,1.0,Semiurban,Y
LP008713,Female,No,2,Not Graduate,No,25641,749,,360.0,1.0,Semiurban,Y
LP002647,Female,Yes,3+,Graduate,,12859,1860,200.0,,,Semiurban,N
LP003553,Male,No,0,Graduate,Yes,16685,3596,136.0,360.0,1.0,Rural,Y
LP007105,Male,Yes,1,Graduate,No,39729,978,135.0,240.0,1.0,Semiurban,Y
LP000292,Male,Yes,2,Graduate,,16499,591,144.0,360.0,1.0,Rural,Y
LP003514,Female,No,0,Graduate,No,23926,286,192.0,180.0,,Urban,N
LP005697,Male,No,1,Graduate,No,10626,1869,176.0,240.0,0.0,Semiurban,N
LP006056,Male,No,0,Graduate,No,6981,2470,117.0,300.0,1.0,Semiurban,Y
LP002003,Female,Yes,1,Graduate,No,19702,2105,124.0,,0.0,Rural,Y
LP004202,Male,No,0,Graduate,No,6537,243,190.0,240.0,1.0,Urban,N
LP006771,Male,No,0,Not Graduate,No,50139,1190,174.0,360.0,1.0,Semiurban,Y
LP003296,Male,Yes,1,Graduate,No,8023,633,185.0,360.0,1.0,Semiurban,N
LP009178,,Yes,0,Graduate,No,3151,978,203.0,360.0,1.0,Rural,Y
LP008941,Male,Yes,0,Not Graduate,,8601,2665,130.0,360.0,1.0,Rural,Y
LP000450,Male,No,3+,Graduate,No,15397,663,134.0,120.0,1.0,Urban,Y
LP005230,Male,No,1,Not Graduate,Yes,49264,2571,194.0,360.0,1.0,Rural,N
LP003282,Male,Yes,0,Not Graduate,No,11903,433,124.0,480.0,1.0,Semiurban,N
LP009524,Female,Yes,2,Graduate,No,14985,423,139.0,360.0,1.0,Semiurban,Y
LP009010,Male,Yes,0,Graduate,No,23509,445,110.0,360.0,,Rural,Y
LP001493,Male,Yes,2,Graduate,No,12330,2021,195.0,240.0,1.0,Semiurban,Y
LP008988,Female,Yes,1,Graduate,Yes,6238,771,92.0,360.0,1.0,Semiurban,Y
LP009319,Female,,0,Graduate,No,9674,1652,,480.0,1.0,Urban,N
LP006747,Female,No,,Graduate,No,50994,986,113.0,120.0,,Semiurban,Y
LP003363,Female,Yes,0,Graduate,No,51374,419,152.0,480.0,1.0,Rural,Y
LP000276,,Yes,0,Not Graduate,No,2678,1548,86.0,480.0,1.0,Semiurban,N
LP003889,Female,Yes,1,Graduate,No,8743,1264,158.0,360.0,1.0,Urban,Y
LP006178,Male,Yes,0,Graduate,No,25285,1600,134.0,300.0,1.0,Semiurban,Y
LP003300,Female,Yes,0,Graduate,,20939,822,109.0,180.0,0.0,Urban,Y
LP000049,Male,No,1,Graduate,No,46231,393,117.0,360.0,1.0,Rural,Y
LP004393,Female,Yes,1,Graduate,No,73375,1194,126.0,360.0,1.0,Semiurban,Y
LP006516,Male,Yes,2,Graduate,No,37142,57,193.0,240.0,1.0,Semiurban,Y
LP002718,Female,No,0,Graduate,No,16887,686,115.0,300.0,1.0,Urban,Y
LP003729,Male,Yes,0,Graduate,No,17956,6140,98.0,,1.0,Semiurban,Y
LP005389,Male,Yes,1,Graduate,No,19746,1676,75.0,120.0,1.0,Rural,Y
LP000021,Female,Yes,0,Not Graduate,,38527,970,189.0,300.0,1.0,Rural,Y
LP009220,Male,Yes,0,Graduate,No,33063,532,194.0,480.0,1.0,Rural,Y
LP008927,Male,No,1,Graduate,No,4751,636,193.0,360.0,1.0,Rural,Y
LP000537,Female,Yes,0,Graduate,,29731,2157,185.0,360.0,1.0,Semiurban,Y
LP005851,Male,Yes,0,Graduate,No,23844,3440,131.0,480.0,1.0,Urban,Y
LP008526,Male,No,1,Graduate,No,23189,3076,206.0,480.0,,Urban,Y
LP009509,Male,No,3+,Graduate,No,8241,559,175.0,360.0,1.0,Semiurban,N
LP008354,Male,No,0,Graduate,No,16867,339,93.0,180.0,1.0,Semiurban,Y
LP004459,Male,No,0,Not Graduate,No,26298,1025,138.0,360.0,1.0,Urban,Y
LP005888,Female,Yes,0,Not Graduate,No,29244,475,146.0,360.0,1.0,Rural,Y
LP008417,Female,Yes,0,Graduate,Yes,2694,554,114.0,360.0,1.0,Semiurban,Y
LP006061,Male,Yes,1,Graduate,No,32487,776,83.0,360.0,1.0,Urban,Y
LP001745,,No,0,Graduate,No,52980,374,76.0,180.0,1.0,Urban,Y
LP005049,Male,Yes,0,Graduate,No,17730,318,190.0,360.0,1.0,Urban,Y
LP007739,Female,Yes,1,Graduate,No,15840,206,129.0,360.0,1.0,Semiurban,Y
LP000331,Male,No,0,Graduate,Yes,2731,4767,233.0,180.0,1.0,Rural,N
LP001426,Female,Yes,2,Graduate,No,17775,3779,97.0,180.0,,Urban,Y
LP000319,Male,No,0,Graduate,No,846,53,191.0,120.0,1.0,Semiurban,Y
LP005861,Male,Yes,1,Graduate,No,3666,2541,108.0,480.0,,Semiurban,N
LP004525,Female,Yes,3+,Not Graduate,Yes,2996,1226,195.0,480.0,,Rural,N
LP009295,Female,No,0,Graduate,No,9797,1968,152.0,,1.0,Urban,N
LP003269,Female,,1,Graduate,Yes,8200,351,128.0,360.0,1.0,Semiurban,N
LP007780,Male,No,0,Not Graduate,No,8963,3444,160.0,360.0,1.0,Semiurban,Y
LP003871,Male,No,0,Graduate,No,11969,1684,149.0,360.0,1.0,Urban,N
LP001705,Male,Yes,2,Graduate,Yes,10202,407,161.0,180.0,1.0,Semiurban,Y
LP003045,Female,Yes,1,Not Graduate,No,10943,329,111.0,180.0,0.0,Rural,Y
LP007808,Female,No,0,Graduate,No,1286,453,181.0,360.0,1.0,Urban,N
LP001246,Female,No,3+,Graduate,,8151,202,156.0,360.0,1.0,Semiurban,N
LP009450,Male,,0,Graduate,No,17831,881,63.0,120.0,1.0,Urban,Y
LP000314,Female,Yes,3+,Graduate,No,9683,503,77.0,240.0,0.0,Urban,N
LP009715,Male,Yes,3+,Graduate,No,52324,441,90.0,180.0,1.0,Urban,Y
LP000809,Male,No,,Graduate,No,5417,298,140.0,300.0,0.0,Rural,N
LP006203,Female,Yes,2,Graduate,No,3421,1623,167.0,240.0,1.0,Rural,Y
LP000015,Male,Yes,0,Graduate,No,16683,1936,100.0,360.0,1.0,Semiurban,Y
LP006913,Male,No,1,Graduate,No,17096,11969,,360.0,0.0,Urban,Y
LP007853,,Yes,1,Graduate,No,28313,4282,194.0,240.0,1.0,Urban,Y
LP003644,Male,Yes,1,Graduate,No,3869,126,155.0,,1.0,Urban,Y
LP005590,Female,Yes,1,Graduate,No,6609,3206,125.0,240.0,1.0,Urban,Y
LP000663,Female,No,0,Not Graduate,No,15950,297,245.0,300.0,1.0,Semiurban,Y
LP004493,Male,Yes,0,Graduate,No,30826,1513,104.0,480.0,1.0,Urban,Y
LP000478,Male,Yes,1,Graduate,No,14940,1375,200.0,360.0,1.0,Urban,Y
LP008552,Male,No,1,Graduate,No,4946,4420,,480.0,1.0,Urban,Y
LP000632,Female,No,1,Graduate,Yes,12223,1600,152.0,300.0,0.0,Rural,N
LP002083,Male,Yes,1,Graduate,No,4246,932,119.0,360.0,1.0,Rural,Y
LP004933,Female,Yes,0,Graduate,No,18742,300,147.0,300.0,1.0,Rural,Y
LP007671,Female,Yes,1,Graduate,No,21460,344,141.0,480.0,1.0,Semiurban,Y
LP003926,Male,Yes,0,Graduate,No,8081,730,152.0,360.0,1.0,Rural,Y
LP009284,Male,Yes,0,Not Graduate,No,9641,764,,180.0,,Urban,N
LP004821,Male,Yes,0,Graduate,No,6835,93,123.0,360.0,1.0,Urban,Y
LP007484,Male,Yes,1,Graduate,No,4909,2710,47.0,360.0,0.0,Semiurban,Y
LP008866,Female,Yes,2,Not Graduate,No,9522,1774,43.0,480.0,0.0,Urban,N
LP008992,Male,Yes,3+,Graduate,Yes,10914,147,185.0,300.0,1.0,Rural,Y
LP003435,Female,Yes,1,Graduate,No,2727,3714,188.0,360.0,0.0,Semiurban,N
LP005750,Female,Yes,0,Graduate,No,10347,144,213.0,300.0,,Rural,N
LP007995,Male,No,2,Not Graduate,No,12484,646,244.0,120.0,1.0,Semiurban,N
LP007210,Female,No,2,Graduate,No,17336,3916,99.0,240.0,1.0,Rural,Y
LP008029,Male,No,0,Graduate,No,12442,9501,48.0,240.0,1.0,Rural,Y
LP002583,Male,No,0,Graduate,No,36270,4475,172.0,240.0,1.0,Urban,Y
LP000213,Female,Yes,0,Graduate,No,55794,1602,206.0,300.0,1.0,Rural,Y
LP006566,Male,No,2,Graduate,No,73401,785,194.0,180.0,1.0,Rural,Y
LP006370,Female,Yes,2,Graduate,No,20156,873,126.0,480.0,1.0,Urban,Y
LP007701,Female,No,1,Graduate,No,5104,6029,124.0,360.0,1.0,Urban,Y
LP001659,Male,Yes,3+,Graduate,No,12483,981,77.0,360.0,1.0,Rural,Y
LP004114,Male,Yes,3+,Graduate,No,17430,5863,211.0,360.0,0.0,Semiurban,Y
LP001121,Female,No,1,Not Graduate,No,9980,568,74.0,360.0,1.0,Semiurban,Y
LP007843,Male,No,0,Not Graduate,No,38828,49,204.0,300.0,1.0,Rural,Y
LP007251,Female,Yes,0,Graduate,No,22502,1664,94.0,360.0,1.0,Semiurban,Y
LP001103,,No,1,Graduate,No,4734,516,173.0,300.0,1.0,Rural,Y
LP000224,Male,Yes,2,Graduate,No,28917,112,135.0,180.0,1.0,Rural,Y
LP001183,Female,No,0,Graduate,No,8042,2956,182.0,360.0,1.0,Rural,Y
LP007810,Male,Yes,0,Not Graduate,No,17591,2158,133.0,300.0,1.0,Semiurban,Y
LP007911,Female,,2,Graduate,No,3127,695,91.0,480.0,1.0,Semiurban,Y
LP001300,Female,,1,Graduate,Yes,6737,475,47.0,240.0,1.0,Semiurban,Y
LP002175,Male,Yes,2,Graduate,No,9699,2510,99.0,120.0,0.0,Rural,N
LP005929,Female,Yes,1,Not Graduate,No,12854,744,137.0,360.0,,Semiurban,N
LP000901,Male,Yes,2,Not Graduate,No,6799,1687,208.0,480.0,1.0,Semiurban,N
LP006822,Male,Yes,1,Graduate,No,12062,10490,153.0,240.0,0.0,Urban,Y
LP009302,Male,No,,Graduate,No,13477,1333,162.0,360.0,0.0,Semiurban,Y
LP006403,Male,Yes,1,Graduate,No,12302,164,143.0,300.0,1.0,Semiurban,Y
LP007216,Female,Yes,,Graduate,No,6995,1573,70.0,300.0,1.0,Semiurban,Y
LP005999,Male,No,2,Graduate,No,5104,767,216.0,360.0,1.0,Rural,N
LP008469,Male,Yes,2,Not Graduate,No,5534,2345,151.0,480.0,1.0,Semiurban,Y
LP006859,Female,No,0,Graduate,No,15155,247,146.0,180.0,1.0,Urban,N
LP004030,Male,Yes,3+,Not Graduate,No,47600,1221,156.0,240.0,1.0,Urban,Y
LP004443,,Yes,0,Graduate,No,12504,589,185.0,120.0,0.0,Urban,N
LP008562,Female,Yes,2,Graduate,Yes,3992,1155,116.0,360.0,1.0,Urban,N
LP004098,Male,No,3+,Not Graduate,No,10745,1243,111.0,360.0,1.0,Urban,N
LP000270,Male,,0,Graduate,No,12529,235,122.0,360.0,1.0,Rural,Y
LP007322,Male,Yes,,Not Graduate,No,50358,473,,300.0,1.0,Semiurban,Y
LP009394,Female,Yes,2,Not Graduate,No,47076,485,86.0,300.0,1.0,Urban,Y
LP004815,Female,Yes,2,Graduate,No,8334,2098,201.0,300.0,1.0,Urban,N
LP007017,Male,Yes,2,Graduate,,11810,3821,215.0,300.0,1.0,Semiurban,Y
LP006472,Female,Yes,1,Graduate,No,16933,1368,127.0,120.0,0.0,Rural,Y
LP006989,Male,No,2,Graduate,No,17272,2229,134.0,240.0,0.0,Rural,Y
LP001952,Male,Yes,2,Graduate,No,5967,1873,189.0,480.0,1.0,Urban,N
LP007393,Female,No,2,Graduate,No,11806,2438,153.0,300.0,1.0,Urban,Y
LP001259,Male,No,1,Graduate,No,11240,7189,194.0,360.0,1.0,Semiurban,Y
LP009323,Female,Yes,0,Graduate,No,4724,4658,116.0,360.0,1.0,Urban,Y
LP003234,Male,Yes,0,Not Graduate,No,20959,2075,89.0,240.0,1.0,Urban,Y
LP003859,Male,Yes,0,Graduate,No,10571,14893,181.0,180.0,1.0,Urban,Y
LP004201,Female,Yes,2,Graduate,No,6310,472,196.0,300.0,0.0,Urban,N
LP000388,Male,No,1,Not Graduate,No,31542,1285,,360.0,1.0,Urban,Y
LP008070,Male,No,2,Graduate,No,5061,223,113.0,300.0,1.0,Rural,Y
LP004264,Male,,1,Graduate,,3260,463,,360.0,0.0,Urban,Y
LP001656,Female,Yes,0,Graduate,No,58782,562,205.0,360.0,0.0,Urban,Y
LP003592,Male,Yes,1,Graduate,No,5487,6681,208.0,300.0,,Urban,Y
LP003879,Male,Yes,1,Graduate,No,15357,857,64.0,360.0,1.0,Urban,Y
LP009868,Male,Yes,1,Graduate,No,14926,672,129.0,480.0,1.0,Urban,N
LP007063,Female,No,0,Graduate,No,24934,891,85.0,300.0,1.0,Semiurban,Y
LP006893,Female,Yes,1,Graduate,No,30213,3496,202.0,240.0,1.0,Urban,Y
LP005200,Male,Yes,2,Graduate,,5192,1744,152.0,240.0,,Urban,N
LP008440,Male,No,1,Graduate,No,22515,409,274.0,480.0,1.0,Urban,Y
LP005027,Male,Yes,1,Graduate,Yes,10231,611,276.0,,1.0,Urban,Y
LP000422,Female,Yes,2,Graduate,No,37752,2868,169.0,360.0,0.0,Semiurban,Y
